is_disabled,lon,vehicle_type_id,current_range_meters,bike_id,lat,is_reserved,rental_uris,propulsion_type,form_factor,max_range_meters
0,-77.001158953,2,33152.4864,b081ba238838308e9b6cf8af81807019,38.925353646,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.955183625,2,39267.9936,f9fd509ff827c7195a703b19c821fe42,38.889451027,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.985062122,2,40716.4032,07a368aa56727c66efccbfdaa6556613,38.842541099,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.925142169,2,10782.604800000001,fee8e556efd96ed2b4c1c5fa117c4787,38.953659773,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.118991256,2,32508.7488,948dac3f9e450b48a5826ead58832b79,38.89774549,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.020040274,2,39267.9936,f9cc74ed0cb992159b2ca5ce0351ac6a,38.929524779,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.10640347,2,14966.899200000002,0927cf86ce6cc9f34c8fdae39bff16ef,38.871647358,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.931159139,2,23013.6192,620617d6279288d2d4ba356989a1c441,38.908606291,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.03868854,2,27036.9792,c4df3ce7db58deb79ec6f6adf13760b6,38.921516657,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.942540407,2,32508.7488,a54e0f5ddb144e9b3f4c170be095837c,38.896947503,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.053462386,2,42647.616,bd139865b965788d2cb8bbabb0339d6a,38.8634516,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.876705647,2,24462.0288,c59589223d1f9dedbaa42ed0da12dd73,38.994320989,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.96077919,2,55522.368,9fa30e3b21c7a766e9959b283f74b97c,38.884030342,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.036582589,2,56970.7776,fe60e21c6f01b2bbca6ca4e98fd4a43e,38.962273002,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.171542764,2,23013.6192,d4d6c29265f4ad3e9ba04a1ba8920022,38.882842183,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.028911352,2,4023.36,b4ee19c5b6996b67c24670ef761c2926,38.962475777,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.002141833,2,24462.0288,039d571fded330df8c846cdc3910bcab,38.924541116,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.972599506,2,37980.5184,8da9bf2e87f284ddf87d913e13a7588d,38.986608028,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.985598087,2,6759.2448,ca31f654b9516fc462913131dd1d858e,38.899549127,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.948221087,2,32508.7488,f01d8cef235eb68be37b2fdc65070599,38.950995564,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.987244964,2,12231.0144,f280ee8e4882e9de91bbaf08d0a261e4,38.824980855,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.975555897,2,39267.9936,925c0a4caebdf1ba13a76cea8ffbcc30,38.869311929,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.076045632,2,4023.36,2d5b08ceec846399bdaaeffcebc06ec1,38.833836555,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.008114219,2,4023.36,c2780d9249bbbf727a23850fba13c5c7,38.983444333,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.086343646,2,39267.9936,821dd3aa504913320b79c0de3e2cdeb1,38.934281588,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.059079289,2,37980.5184,d060c0ef275a171df9cf789f23ca5a87,38.936153889,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.018881321,2,35244.6336,642bd2758e1dcc66eb75de03faf25241,38.989691257,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.987244129,2,54234.89280000001,ade8ee667b8bed1b4057a5ef39a83ee6,38.840125561,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.015852571,2,29772.864,8d7476fc212b8f61aad0a7177646a709,38.939364314,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.086400032,2,46670.976,47862085a55121c9e74987f9036caa62,38.857818127,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.991618514,2,27036.9792,acb878dcec0c892599a623b866867544,38.948315501,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.975048423,2,56970.7776,b16793da0e20054b2d2b0daaaf75f74e,38.874341249,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.134315968,2,56970.7776,a90b33d031cf6f0a5dfca9e6aa127546,38.864444017,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.941003323,2,56166.1056,3f1841f69a9adeebeb3940cffd904caf,38.876340508,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.961232305,2,33796.224,3d6ac34f4ca8aea7ffbc8b3adc0d5e4a,38.949413419,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.040166378,2,1287.4752,21d76bec6d6ebc432fb98953a0dbd0cd,38.923767686,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.999074578,2,55522.368,1fc5ae58b130021b64052d2bacd28d06,38.974982738,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.988545537,2,16898.112,91a243d2b74c3540c143a469cfc9557d,38.96884799,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.992634773,2,37980.5184,971bd6cfc7caac6863e0cdbadf97f28a,38.95736897,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.005249739,2,5471.7696,58c5be807ede64c28484136b0483a859,38.929053068,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.98426187,2,55522.368,99b644174e92fe36b108e8f33270d972,38.91003263,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.094155908,2,54234.89280000001,f7de96c12214f0ef12b54c73573e5ea8,38.938119888,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.029804468,2,14162.227200000001,2828041cf1f65597d5558e3fd8c5dfd6,38.962114096,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.992847562,2,25749.504,109168a093e99b1594400bc50f92f376,38.926563859,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.005343676,2,29772.864,61b20ac24d4bb87136f32fb1eddb7e16,38.915973306,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.002913594,2,37980.5184,bd8e3d232e405120fce664ca3e2ece58,38.942048073,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.984396696,2,55522.368,d335136bf04ff81591d27a5bebeaf1f0,38.968894362,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.988979936,2,54234.89280000001,4c1759cfa88638702c4acf2237dcff42,38.971630931,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.986196756,2,12874.752,58f894d37e46d8b8bbfe43eed572ad65,38.854108453,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.072919726,2,14966.899200000002,0f3ca889cbf3eb77bc91598c27fbe052,38.916552424,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.075746417,2,36532.1088,f4d75e220585652eb1d252014fc9d07a,38.920657754,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.013142943,2,37175.8464,bddaa27c0ad11a5d8bae7c346ee54a69,39.019538045,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.094224095,2,52786.483199999995,c8cf8525a90b59a7ad515b774dcd4651,38.938140035,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.02718389,2,12231.0144,a5c3cb4a56df39e1e2ccb7262c8fdcaa,38.934938312,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.010552526,2,17541.8496,701d5c6cb33b94080dcb2d21b79a877c,38.951734424,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.023969531,2,10138.8672,af55f9278d5700f80d61c3ded3b5fcb2,38.989035249,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.011150122,2,44096.0256,8c788743dcdbfbc35e023aef631a09ef,38.975009918,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.301928163,2,33796.224,b97bf833d4fc2f38fa844d2189a21f5a,38.845178246,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-77.003688216,2,31865.0112,79a3d696beb042746fe8650cd1490dd2,38.876360893,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.97843349,2,55522.368,a3a8b93b8fce8a947c7b26b4c2c4320f,38.984640121,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.954046369,2,54878.6304,cdf7c06481f7698990c937aceee6acce,38.889386654,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.960579991,2,38624.256,64d79e4398bf1d4781d3c774c5928f95,38.884087205,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.946463704,2,32508.7488,a01b2ef7df2b173ec58dddeec0ef5f1f,38.886184216,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
0,-76.9904387,2,24462.0288,d2005ac45f25de63a34f490cb8bf40c2,38.978986859,0,"{'ios': 'https://dc.lft.to/lastmile_qr_scan', 'android': 'https://dc.lft.to/lastmile_qr_scan'}",electric_assist,bicycle,55844.24
